Entry,TRYName,matchType,Confidence,GBIFStatus,rank,AcceptedName,AcceptedGenus,AcceptedFamily,AcceptedOrder,AcceptedClass,AcceptedPhylum,GrowthForm,Notes
3536,Hedyosmum maximum,EXACT,99,ACCEPTED,SPECIES,Hedyosmum maximum,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3537,Hedyosmum mexicanum,EXACT,99,ACCEPTED,SPECIES,Hedyosmum mexicanum,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3538,Hedyosmum purpurascens,EXACT,100,ACCEPTED,SPECIES,Hedyosmum purpurascens,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3539,Hedyosmum racemosum,EXACT,99,ACCEPTED,SPECIES,Hedyosmum racemosum,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3540,Hedyosmum scaberrimum,EXACT,100,ACCEPTED,SPECIES,Hedyosmum scaberrimum,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3541,Hedyosmum scabrum,EXACT,100,ACCEPTED,SPECIES,Hedyosmum scabrum,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3542,Hedyosmum sp,EXACT,80,ACCEPTED,GENUS,Hedyosmum,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3543,Hedyosmum sprucei,EXACT,100,ACCEPTED,SPECIES,Hedyosmum sprucei,Hedyosmum,Chloranthaceae,Chloranthales,Magnoliopsida,Tracheophyta,,
3544,Heisteria acuminata,EXACT,100,ACCEPTED,SPECIES,Heisteria acuminata,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3545,Heisteria barbata,EXACT,100,ACCEPTED,SPECIES,Heisteria barbata,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3546,Heisteria concinna,EXACT,100,ACCEPTED,SPECIES,Heisteria concinna,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3547,Heisteria costaricensis,EXACT,100,SYNONYM,SPECIES,Heisteria macrophylla,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3548,Heisteria densifrons,EXACT,100,ACCEPTED,SPECIES,Heisteria densifrons,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3549,Heisteria flacarco,HIGHERRANK,95,ACCEPTED,GENUS,Heisteria,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,Epithet misspelt; kept the genus as it is common at the sampling location
3550,Heisteria grande,HIGHERRANK,95,ACCEPTED,GENUS,Heisteria,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,Epithet misspelt; kept the genus as it is common at the sampling location
3551,Heisteria insculpta,EXACT,100,ACCEPTED,SPECIES,Heisteria insculpta,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3552,Heisteria laxiflora,EXACT,100,ACCEPTED,SPECIES,Heisteria laxiflora,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3553,Heisteria multiglan,HIGHERRANK,95,ACCEPTED,GENUS,Heisteria,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,Epithet misspelt; kept the genus as it is common at the sampling location
3554,Heisteria nitida,EXACT,99,ACCEPTED,SPECIES,Heisteria nitida,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3555,Heisteria ovata,EXACT,100,ACCEPTED,SPECIES,Heisteria ovata,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3556,Heisteria scandens,EXACT,100,ACCEPTED,SPECIES,Heisteria scandens,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3557,Heisteria silvianii,EXACT,100,ACCEPTED,SPECIES,Heisteria silvianii,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3558,Heisteria sp,HIGHERRANK,95,ACCEPTED,GENUS,Heisteria,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3559,Heisteria spruceana,EXACT,100,ACCEPTED,SPECIES,Heisteria spruceana,Heisteria,Erythropalaceae,Santalales,Magnoliopsida,Tracheophyta,,
3560,Helianthostylis sprucei,EXACT,100,SYNONYM,SPECIES,Brosimum sprucei,Brosimum,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3561,Heliconia bihai,EXACT,99,ACCEPTED,SPECIES,Heliconia bihai,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3562,Heliconia caribaea,EXACT,100,ACCEPTED,SPECIES,Heliconia caribaea,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3563,Heliconia irrasa,EXACT,100,ACCEPTED,SPECIES,Heliconia irrasa,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3564,Heliconia latispatha,EXACT,100,ACCEPTED,SPECIES,Heliconia latispatha,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3565,Heliconia marginata,EXACT,100,ACCEPTED,SPECIES,Heliconia marginata,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,NGEE-Tropics entry
3566,Heliconia mariae,EXACT,100,ACCEPTED,SPECIES,Heliconia mariae,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3567,Heliconia platystachys,EXACT,100,ACCEPTED,SPECIES,Heliconia platystachys,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3568,Heliconia pogonantha,EXACT,100,ACCEPTED,SPECIES,Heliconia pogonantha,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3569,Heliconia psittacorum,EXACT,99,ACCEPTED,SPECIES,Heliconia psittacorum,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3570,Heliconia tortuosa,EXACT,99,ACCEPTED,SPECIES,Heliconia tortuosa,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3571,Heliconia vaginalis,EXACT,100,ACCEPTED,SPECIES,Heliconia vaginalis,Heliconia,Heliconiaceae,Zingiberales,Liliopsida,Tracheophyta,,
3572,Helicostylis,EXACT,96,ACCEPTED,GENUS,Helicostylis,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3573,Helicostylis elegans,EXACT,100,ACCEPTED,SPECIES,Helicostylis elegans,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3574,Helicostylis pedunculata,EXACT,100,ACCEPTED,SPECIES,Helicostylis pedunculata,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3575,Helicostylis scabra,EXACT,100,ACCEPTED,SPECIES,Helicostylis scabra,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3576,Helicostylis sp,EXACT,80,ACCEPTED,GENUS,Helicostylis,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3577,Helicostylis tomentosa,EXACT,99,ACCEPTED,SPECIES,Helicostylis tomentosa,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3578,Helicostylis tovarensis,EXACT,100,ACCEPTED,SPECIES,Helicostylis tovarensis,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3579,Helicostylis turbinata,EXACT,100,ACCEPTED,SPECIES,Helicostylis turbinata,Helicostylis,Moraceae,Rosales,Magnoliopsida,Tracheophyta,,
3580,Helicteres eichleri,EXACT,100,ACCEPTED,SPECIES,Helicteres eichleri,Helicteres,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Shrub,Life form obtained from: Fernandes MF; Cardoso D; de Queiroz LP. 2020. An updated plant checklist of the Brazilian Caatinga seasonally dry forests and woodlands reveals high species richness and endemism. J. Arid Environ. 174: 104079. doi:10.1016/j.jaridenv.2019.104079.
3581,Helicteres guazumaefolia,FUZZY,94,ACCEPTED,SPECIES,Helicteres guazumifolia,Helicteres,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3582,Helicteres guazumifolia,EXACT,99,ACCEPTED,SPECIES,Helicteres guazumifolia,Helicteres,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3583,Helicteres heptandra,EXACT,100,ACCEPTED,SPECIES,Helicteres heptandra,Helicteres,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Shrub,Life form obtained from: Fernandes MF; Cardoso D; de Queiroz LP. 2020. An updated plant checklist of the Brazilian Caatinga seasonally dry forests and woodlands reveals high species richness and endemism. J. Arid Environ. 174: 104079. doi:10.1016/j.jaridenv.2019.104079.
3584,Helicteres jamaicensis,EXACT,99,ACCEPTED,SPECIES,Helicteres jamaicensis,Helicteres,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3585,Helicteres sp,EXACT,80,ACCEPTED,GENUS,Helicteres,Helicteres,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3586,Helicteres velutina,EXACT,100,ACCEPTED,SPECIES,Helicteres velutina,Helicteres,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3587,Heliocarpus americanus,EXACT,99,ACCEPTED,SPECIES,Heliocarpus americanus,Heliocarpus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3588,Heliocarpus appendiculatus,EXACT,100,ACCEPTED,SPECIES,Heliocarpus appendiculatus,Heliocarpus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3589,Heliocarpus donnellsmithii,EXACT,99,ACCEPTED,SPECIES,Heliocarpus donnellsmithii,Heliocarpus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3590,Heliocarpus occidentalis,EXACT,100,ACCEPTED,SPECIES,Heliocarpus occidentalis,Heliocarpus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3591,Heliocarpus pallidus,EXACT,100,ACCEPTED,SPECIES,Heliocarpus pallidus,Heliocarpus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3592,Heliocarpus popayanensis,EXACT,100,SYNONYM,SPECIES,Heliocarpus americanus,Heliocarpus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3593,Heliotropium angiospermum,EXACT,100,ACCEPTED,SPECIES,Heliotropium angiospermum,Heliotropium,Heliotropiaceae,Boraginales,Magnoliopsida,Tracheophyta,,
3594,Hemidictyum marginatum,EXACT,100,ACCEPTED,SPECIES,Hemidictyum marginatum,Hemidictyum,Hemidictyaceae,Polypodiales,Polypodiopsida,Tracheophyta,,
3595,Hemionitis palmata,EXACT,100,ACCEPTED,SPECIES,Hemionitis palmata,Hemionitis,Pteridaceae,Polypodiales,Polypodiopsida,Tracheophyta,,
3596,Henriettea fascicularis,EXACT,100,ACCEPTED,SPECIES,Henriettea fascicularis,Henriettea,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,,
3597,Henriettea flavescens,EXACT,100,ACCEPTED,SPECIES,Henriettea flavescens,Henriettea,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,,
3598,Henriettea squamulosa,EXACT,100,ACCEPTED,SPECIES,Henriettea squamulosa,Henriettea,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,,
3599,Henriettea succosa,EXACT,99,ACCEPTED,SPECIES,Henriettea succosa,Henriettea,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,,
3600,Henriettea sylvestris,EXACT,100,ACCEPTED,SPECIES,Henriettea sylvestris,Henriettea,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,,
3601,Henriettea tuberculosa,EXACT,100,ACCEPTED,SPECIES,Henriettea tuberculosa,Henriettea,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,,
3602,Henriquezia verticillata,EXACT,99,ACCEPTED,SPECIES,Henriquezia verticillata,Henriquezia,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3603,Herissantia sp,EXACT,80,ACCEPTED,GENUS,Herissantia,Herissantia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3604,Herissantia tiubae,EXACT,100,ACCEPTED,SPECIES,Herissantia tiubae,Herissantia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3605,Hernandia catalpifolia,EXACT,100,ACCEPTED,SPECIES,Hernandia catalpifolia,Hernandia,Hernandiaceae,Laurales,Magnoliopsida,Tracheophyta,,
3606,Hernandia didymantha,EXACT,100,ACCEPTED,SPECIES,Hernandia didymantha,Hernandia,Hernandiaceae,Laurales,Magnoliopsida,Tracheophyta,,
3607,Hernandia sonora,EXACT,99,ACCEPTED,SPECIES,Hernandia sonora,Hernandia,Hernandiaceae,Laurales,Magnoliopsida,Tracheophyta,,
3608,Hernandia stenura,EXACT,100,ACCEPTED,SPECIES,Hernandia stenura,Hernandia,Hernandiaceae,Laurales,Magnoliopsida,Tracheophyta,,
3609,Herpetacanthus panamensis,EXACT,100,ACCEPTED,SPECIES,Herpetacanthus panamensis,Herpetacanthus,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,,
3610,Herrania cuatrecasana,EXACT,100,ACCEPTED,SPECIES,Herrania cuatrecasana,Herrania,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3611,Herrania nitida,EXACT,100,ACCEPTED,SPECIES,Herrania nitida,Herrania,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3612,Herrania purpurea,EXACT,100,ACCEPTED,SPECIES,Herrania purpurea,Herrania,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3613,Hesperocyparis benthamii,EXACT,100,SYNONYM,SPECIES,Cupressus lusitanica,Cupressus,Cupressaceae,Pinales,Pinopsida,Tracheophyta,,
3614,Hesperocyparis lusitanica,EXACT,100,SYNONYM,SPECIES,Cupressus lusitanica,Cupressus,Cupressaceae,Pinales,Pinopsida,Tracheophyta,,
3615,Hesperomeles heterophylla,EXACT,100,SYNONYM,SPECIES,Hesperomeles obtusifolia,Hesperomeles,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,,
3616,Heterocondylus vitalbae,EXACT,100,ACCEPTED,SPECIES,Heterocondylus vitalbae,Heterocondylus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,,
3617,Heteromeles arbutifolia,EXACT,99,ACCEPTED,SPECIES,Heteromeles arbutifolia,Heteromeles,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,,No consensus on this genus; GBIF think it is erroneous; WFO considers unresolved
3618,Heteropsis sp,EXACT,80,ACCEPTED,GENUS,Heteropsis,Heteropsis,Araceae,Alismatales,Liliopsida,Tracheophyta,,
3619,Heteropteris laurifolia,MANUAL,99,SYNONYM,SPECIES,Heteropterys laurifolia,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,GBIF did not resolve due to multiple authors; one is noted as invalid; picking the valid one and revising with accepted name
3620,Heteropteris panamense,FUZZY,95,SYNONYM,SPECIES,Heteropterys panamensis,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3621,Heteropteris sp,MANUAL,95,ACCEPTED,GENUS,Heteropterys,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,Genus considered doubtful; alternative spelling is common in the Neotropics
3622,Heteropterys byrsonimifolia,EXACT,100,ACCEPTED,SPECIES,Heteropterys byrsonimifolia,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3623,Heteropterys laurifolia,EXACT,99,ACCEPTED,SPECIES,Heteropterys laurifolia,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3624,Heteropterys macrostachya,EXACT,100,ACCEPTED,SPECIES,Heteropterys macrostachya,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3625,Heteropterys purpurea,EXACT,100,ACCEPTED,SPECIES,Heteropterys purpurea,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3626,Heteropterys sp,HIGHERRANK,95,ACCEPTED,GENUS,Heteropterys,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3627,Heteropterys sp.,EXACT,95,ACCEPTED,GENUS,Heteropterys,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,NGEE-Tropics entry
3628,Heteropterys umbellata,EXACT,100,ACCEPTED,SPECIES,Heteropterys umbellata,Heteropterys,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3629,Heterostemon ellipticus,EXACT,99,ACCEPTED,SPECIES,Heterostemon ellipticus,Heterostemon,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
3630,Heterostemon epilipticus,MANUAL,96,ACCEPTED,SPECIES,Heterostemon ellipticus,Heterostemon,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,Epithet misspelt but not automatically fixed
3631,Heterostemon sp,EXACT,80,ACCEPTED,GENUS,Heterostemon,Heterostemon,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
3632,Heterotaxis discolor,EXACT,100,SYNONYM,SPECIES,Maxillaria discolor,Maxillaria,Orchidaceae,Asparagales,Liliopsida,Tracheophyta,,
3633,Heterotaxis sessilis,EXACT,100,SYNONYM,SPECIES,Maxillaria crassifolia,Maxillaria,Orchidaceae,Asparagales,Liliopsida,Tracheophyta,,
3634,Hevea,EXACT,96,ACCEPTED,GENUS,Hevea,Hevea,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3635,Hevea brasiliensis,EXACT,100,ACCEPTED,SPECIES,Hevea brasiliensis,Hevea,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3636,Hevea guianensis,EXACT,100,ACCEPTED,SPECIES,Hevea guianensis,Hevea,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3637,Hevea nitida,EXACT,99,ACCEPTED,SPECIES,Hevea nitida,Hevea,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3638,Hevea pauciflora,EXACT,100,ACCEPTED,SPECIES,Hevea pauciflora,Hevea,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3639,Hevea sp,EXACT,80,ACCEPTED,GENUS,Hevea,Hevea,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3640,Hibiscus bifurcatus,EXACT,99,ACCEPTED,SPECIES,Hibiscus bifurcatus,Hibiscus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3641,Hibiscus grandiflorus,EXACT,99,ACCEPTED,SPECIES,Hibiscus grandiflorus,Hibiscus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3642,Hibiscus rosa-sinensis,EXACT,100,ACCEPTED,SPECIES,Hibiscus rosa-sinensis,Hibiscus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3643,Hibiscus sororius,EXACT,100,ACCEPTED,SPECIES,Hibiscus sororius,Hibiscus,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3644,Hieracium hieronymi,EXACT,99,ACCEPTED,SPECIES,Hieracium hieronymi,Hieracium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,,
3645,Hierony maduquei,MANUAL,95,ACCEPTED,SPECIES,Hieronyma duquei,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,Fixed space in the wrong place
3646,Hieronyma alchorneoides,EXACT,100,ACCEPTED,SPECIES,Hieronyma alchorneoides,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3647,Hieronyma alchorneoides var. stipulosa,EXACT,100,ACCEPTED,SPECIES,Hieronyma alchorneoides,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,Excluded variety information (var. stipulosa)
3648,Hieronyma asperifolia,EXACT,100,ACCEPTED,SPECIES,Hieronyma asperifolia,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3649,Hieronyma clusioides,EXACT,100,ACCEPTED,SPECIES,Hieronyma clusioides,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3650,Hieronyma duquei,EXACT,100,ACCEPTED,SPECIES,Hieronyma duquei,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3651,Hieronyma fendleri,EXACT,100,ACCEPTED,SPECIES,Hieronyma fendleri,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3652,Hieronyma jamaicensis,EXACT,100,ACCEPTED,SPECIES,Hieronyma jamaicensis,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3653,Hieronyma laxifolia,FUZZY,95,SYNONYM,SPECIES,Hieronyma alchorneoides,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3654,Hieronyma macrocarpa,EXACT,100,ACCEPTED,SPECIES,Hieronyma macrocarpa,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3655,Hieronyma oblonga,EXACT,100,ACCEPTED,SPECIES,Hieronyma oblonga,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3656,Hieronyma sp,HIGHERRANK,95,ACCEPTED,GENUS,Hieronyma,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3657,Hildegardia sp,EXACT,80,ACCEPTED,GENUS,Hildegardia,Hildegardia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
3658,Hillia parasitica,EXACT,100,ACCEPTED,SPECIES,Hillia parasitica,Hillia,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3659,Himatanthus articulatus,EXACT,100,ACCEPTED,SPECIES,Himatanthus articulatus,Himatanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3660,Himatanthus attenuatus,EXACT,100,ACCEPTED,SPECIES,Himatanthus attenuatus,Himatanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3661,Himatanthus bracteatus,EXACT,100,ACCEPTED,SPECIES,Himatanthus bracteatus,Himatanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3662,Himatanthus obovatus,EXACT,100,ACCEPTED,SPECIES,Himatanthus obovatus,Himatanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3663,Himatanthus phagedaenicus,EXACT,100,ACCEPTED,SPECIES,Himatanthus phagedaenicus,Himatanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3664,Himatanthus sp,HIGHERRANK,95,ACCEPTED,GENUS,Himatanthus,Himatanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3665,Himatanthus sucuuba,EXACT,100,SYNONYM,SPECIES,Himatanthus articulatus,Himatanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3666,Hinterhubera ericoides,EXACT,100,ACCEPTED,SPECIES,Hinterhubera ericoides,Hinterhubera,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,,
3667,Hintonia latiflora,EXACT,100,ACCEPTED,SPECIES,Hintonia latiflora,Hintonia,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3668,Hippeastrum psittacinum,EXACT,100,ACCEPTED,SPECIES,Hippeastrum psittacinum,Hippeastrum,Amaryllidaceae,Asparagales,Liliopsida,Tracheophyta,,
3669,Hippobroma longiflora,EXACT,100,ACCEPTED,SPECIES,Hippobroma longiflora,Hippobroma,Campanulaceae,Asterales,Magnoliopsida,Tracheophyta,,
3670,Hippocratea volubilis,EXACT,99,ACCEPTED,SPECIES,Hippocratea volubilis,Hippocratea,Celastraceae,Celastrales,Magnoliopsida,Tracheophyta,,
3671,Hippocrateaceae atenumembra,HIGHERRANK,99,SYNONYM,FAMILY,Celastraceae,,Celastraceae,Celastrales,Magnoliopsida,Tracheophyta,,Only family is reported; too generic but kept the family; Hippocrateaceae is no longer recognised as a family
3672,Hippocrateaceae cheiloancho,HIGHERRANK,99,SYNONYM,FAMILY,Celastraceae,,Celastraceae,Celastrales,Magnoliopsida,Tracheophyta,,Only family is reported; too generic but kept the family; Hippocrateaceae is no longer recognised as a family
3673,Hippocrateaceae ovalo,HIGHERRANK,99,SYNONYM,FAMILY,Celastraceae,,Celastraceae,Celastrales,Magnoliopsida,Tracheophyta,,Only family is reported; too generic but kept the family; Hippocrateaceae is no longer recognised as a family
3674,Hippocrateaceae sp,HIGHERRANK,95,ACCEPTED,FAMILY,Celastraceae,,Celastraceae,Celastrales,Magnoliopsida,Tracheophyta,,Family is no longer recognised but gbif did not fix it; replaced with accepted family
3675,Hippotis albiflora,EXACT,100,ACCEPTED,SPECIES,Hippotis albiflora,Hippotis,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3676,Hippotis panamensis,EXACT,100,ACCEPTED,SPECIES,Hippotis panamensis,Hippotis,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,,
3677,Hiraea fagifolia,EXACT,100,ACCEPTED,SPECIES,Hiraea fagifolia,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3678,Hiraea faginea,EXACT,100,ACCEPTED,SPECIES,Hiraea faginea,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3679,Hiraea fosteri,EXACT,100,ACCEPTED,SPECIES,Hiraea fosteri,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3680,Hiraea grandifolia,EXACT,100,ACCEPTED,SPECIES,Hiraea grandifolia,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3681,Hiraea papilionacea,EXACT,100,ACCEPTED,SPECIES,Hiraea papilionacea,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3682,Hiraea quapara,EXACT,99,ACCEPTED,SPECIES,Hiraea quapara,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3683,Hiraea reclinata,EXACT,99,ACCEPTED,SPECIES,Hiraea reclinata,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3684,Hiraea smilacina,EXACT,100,ACCEPTED,SPECIES,Hiraea smilacina,Hiraea,Malpighiaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3685,Hironima sp,MANUAL,95,ACCEPTED,GENUS,Hieronyma,Hieronyma,Phyllanthaceae,Malpighiales,Magnoliopsida,Tracheophyta,,Genus misspelt but not automatically fixed by GBIF
3686,Hirtella,EXACT,96,ACCEPTED,GENUS,Hirtella,Hirtella,Chrysobalanaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3687,Hirtella americana,EXACT,99,ACCEPTED,SPECIES,Hirtella americana,Hirtella,Chrysobalanaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3688,Hirtella araguariensis,EXACT,100,ACCEPTED,SPECIES,Hirtella araguariensis,Hirtella,Chrysobalanaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
3689,Hirtella bicornis,EXACT,100,ACCEPTED,SPECIES,Hirtella bicornis,Hirtella,Chrysobalanaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
